study_hours,sleep_hours,attendance,previous_score,extra_classes,final_score
4,5,78,86,1,105.88353889184353
5,8,84,58,1,96.85316880440624
3,6,87,69,1,101.35704536874455
6,4,65,65,0,89.57664551250168
5,6,69,81,0,90.5018715289702
3,4,73,83,0,80.42658265991724
6,8,84,77,0,109.91821818439794
6,7,93,68,1,111.59912635663026
8,5,68,52,0,106.24828342475548
2,8,53,43,1,63.207503311928875
1,4,82,84,0,79.79731099651964
4,4,51,56,0,66.00289296458972
7,4,62,72,0,95.13672573393298
3,4,94,44,1,86.6198601503467
3,5,79,67,1,81.51831888422005
5,6,83,63,1,101.33521212033918
5,7,79,56,1,97.66453679507197
3,5,73,89,0,91.27914286820896
9,4,97,78,0,123.69718311595868
4,5,93,87,0,95.59989809028356
3,8,82,79,0,103.38161253901778
2,4,90,83,0,96.1242274756176
9,7,98,85,1,136.13552348879657
4,4,59,50,1,87.81553065306777
3,7,67,51,0,72.60486034225039
7,7,68,52,0,97.40215996928141
8,6,56,47,0,99.45944531887257
2,6,68,40,0,60.10497769888545
7,5,73,48,1,88.99225470560282
5,5,64,67,0,79.64141467190574
5,7,90,41,0,96.8041328195133
3,4,91,53,0,74.15487674680611
5,8,72,52,0,87.6713161829075
2,8,53,87,1,84.83617960839473
4,4,87,41,0,79.34169639664594
6,4,53,43,1,76.49220070387707
1,6,54,51,1,61.243684861693396
4,8,90,87,0,107.9976020970808
6,7,93,49,0,91.07977036377214
9,5,72,42,0,96.70708865242887
2,6,89,43,0,77.21104794751635
7,8,86,45,0,101.44127198758432
6,4,60,62,1,92.6527114621418
2,8,60,44,1,72.07432354731932
8,7,62,89,1,120.15432452011717
7,6,63,42,1,101.88076159877463
5,4,57,49,1,75.53921434732966
5,7,74,82,0,103.25463080981966
7,5,67,58,0,94.67512783171404
9,6,93,53,1,121.44381253566569
9,7,93,60,0,122.4158696939682
9,7,67,82,0,119.93990597756464
6,4,59,67,1,95.65333246556526
6,5,56,60,1,93.44267376956974
3,7,99,75,1,89.83929172214697
1,6,93,63,0,68.45505198761113
7,7,63,77,1,108.37468154639015
4,8,64,56,1,85.39200661811566
1,6,65,61,0,61.00358789017934
8,6,51,58,0,100.04791285686815
6,7,79,84,1,114.71059210508737
6,4,79,49,0,85.12652726306581
2,6,67,50,1,65.81922362746306
1,8,80,77,0,83.27727567877606
2,4,93,41,1,58.26657622000695
4,4,97,72,0,92.28521844597078
2,4,62,82,0,77.91591834403877
1,6,69,70,0,73.9095749216075
7,4,98,87,1,113.0794911826036
8,7,99,74,1,126.82408368345737
6,4,84,76,1,100.99284365067729
4,8,72,86,0,96.53765083853833
6,5,91,86,0,113.88965692911331
3,8,82,75,0,103.17056861679872
8,6,87,62,1,114.3567937940134
2,4,84,75,0,76.61452270679884
5,4,85,79,1,103.94335223754999
1,7,69,78,1,88.39514578749574
6,4,52,65,1,94.20498782936367
2,8,57,64,1,93.81556436231872
4,6,89,56,1,88.12331215452667
6,5,81,54,0,92.56115739959648
8,4,78,76,0,117.14458976709102
8,5,56,84,0,116.23079618509266
6,4,51,43,0,65.0496103673781
4,6,70,61,0,83.4832118998001
8,8,55,56,0,107.9226038292435
8,6,77,61,1,125.05321495199568
1,5,97,56,0,75.6189794187541
4,4,91,53,1,84.96068353151757
4,5,85,53,1,81.95398423781305
7,8,81,56,1,119.39371678765424
7,6,94,47,1,107.3437079323288
8,5,91,73,1,114.55966536557291
5,5,95,65,0,94.9842181683311
7,8,58,84,0,111.95093258414353
8,4,60,69,0,103.21903326944059
9,5,72,61,1,107.60190671227105
3,8,99,55,0,85.12904790937255
3,4,60,69,0,67.2353271881352
4,4,98,55,1,95.09881144802391
5,6,51,77,1,94.09190766614842
1,8,52,63,0,70.43160824591645
7,4,60,75,1,110.61129254288163
9,6,99,74,1,129.79935071186972
8,7,84,45,1,106.13514762025466
5,8,64,43,0,82.66960738441968
4,7,92,57,1,95.41596801925112
7,4,60,45,1,94.73082498938973
5,8,80,65,1,104.05419198769395
7,6,77,76,1,110.37799490210543
1,4,77,66,1,79.33924528444875
1,8,81,80,0,91.45242178179176
3,8,74,50,0,71.50834686589769
2,7,69,77,1,95.86391942384053
2,4,77,55,1,75.42355886604243
7,6,74,58,0,99.616349750733
2,6,60,82,0,86.03312315798257
4,4,68,54,1,77.56511804497862
2,4,77,65,1,83.37082257095462
6,5,50,80,0,93.11612265131072
8,7,54,70,1,102.82524660144831
4,4,59,58,1,74.71121860446533
5,4,91,63,0,94.63510916451614
4,5,95,48,0,77.7726583000267
3,5,83,62,0,88.95038061594825
5,8,85,43,0,93.94641726719821
9,6,51,49,1,108.46719583016483
8,7,67,48,1,103.72389289838705
8,8,62,58,1,109.8893080864748
8,4,54,54,1,90.23144072877861
8,5,69,73,0,112.17891755078746
7,6,51,81,0,104.69916727518543
8,8,60,58,1,110.8365281264613
8,6,79,88,1,133.1415590572644
8,5,81,60,1,106.27018508026245
7,8,81,73,0,111.16929225061341
1,8,99,56,0,80.33335460771085
4,6,87,57,0,81.92282297270646
4,5,77,56,1,85.1620058936158
5,4,59,41,1,78.66474905233486
6,8,71,40,1,90.67289364313584
4,4,66,82,0,95.34494704864557
2,5,71,49,1,63.24537719091503
6,8,92,76,0,117.2138562011667
8,8,68,87,1,128.20592737408003
8,4,66,44,1,91.95585706221705
7,7,73,51,0,91.77795715885001
6,4,85,75,0,90.59858691378774
2,4,81,70,1,78.32412493793083
7,7,95,77,0,121.23588327501498
5,5,85,48,0,84.21957136860662
6,5,77,83,0,110.4149044019592
8,8,63,65,0,104.30064464687725
8,6,85,54,0,108.03553080053281
3,6,55,55,1,72.41250698957789
7,8,58,52,1,94.57212496895082
1,6,70,64,1,74.46436391414662
1,4,61,69,1,67.47516744340001
7,4,79,46,0,81.98588925481394
9,7,80,43,1,108.58842649641504
7,7,89,82,0,117.23217708215645
5,8,53,79,1,107.74179305748034
8,8,80,77,1,128.1840283856653
2,8,76,69,0,89.39971599616416
9,4,74,49,1,108.30178749196754
6,6,54,69,1,99.36306379474988
9,8,55,78,1,115.35527546764054
2,8,54,46,1,70.94936098967638
3,4,76,75,1,91.28396888665407
8,4,57,74,1,114.38718974685217
1,4,58,63,1,70.33144270865907
7,6,64,78,0,111.40191717302712
7,8,85,75,1,113.8400105431738
1,5,90,84,1,87.36791186925953
9,5,56,59,1,108.44675356830635
8,8,81,88,1,135.10476345371282
4,8,57,71,1,92.87385677080539
5,8,96,78,1,113.38777020425422
2,8,64,88,0,92.6357015300149
9,6,86,65,1,114.67064586427438
6,5,68,65,1,105.93702274911715
3,7,88,75,0,88.50431953446159
7,5,55,82,0,92.90705288220349
9,5,68,74,1,117.4503350426129
3,4,77,82,1,100.59229351187781
2,8,66,74,1,90.73226565166804
7,8,91,51,0,107.55545271501816
7,8,68,72,0,107.60692881153558
4,4,80,75,1,93.73811251364411
9,6,60,53,1,98.77545315203442
8,6,64,72,0,95.90306871047908
1,7,59,85,0,80.18136169220432
1,6,92,84,0,93.16274597170113
5,6,72,84,0,102.32066852414032
6,8,52,63,1,101.21799763526006
3,5,52,54,0,75.51858772819769
9,6,67,70,0,113.74383425720528
6,6,74,56,1,96.5867244984619
4,4,92,51,0,77.00737597174967
7,7,69,61,1,115.31106281486043
8,4,78,62,0,105.0327388957684
9,8,71,65,1,115.08199142040334
6,5,99,53,0,90.34416166099382
6,7,64,51,1,99.96531863464456
8,4,88,89,1,118.71279151795838
5,6,59,43,0,85.4691707875111
3,6,70,85,1,81.71768601454644
3,7,78,52,1,90.51297598894989
6,6,81,57,0,97.23447405580981
2,4,59,82,1,82.29297211528437
6,4,62,67,1,94.22270782479119
6,6,96,77,0,118.75364924297014
8,6,72,80,0,117.13529429200601
7,8,99,83,1,122.68398195552274
8,5,72,58,1,97.00545021985559
9,7,80,85,1,131.38648606573653
6,4,53,86,1,101.89464433231294
3,7,98,82,1,96.80065981312246
3,8,52,77,0,84.82303237258832
1,4,70,85,1,78.630326834629
5,8,51,42,0,77.34645034153347
4,8,53,58,0,84.52961805824202
9,6,50,59,0,108.96304973732018
9,7,64,64,0,114.74444518184644
5,7,82,50,1,89.99279625084897
4,6,55,56,1,83.34457564414598
7,7,56,88,1,115.11553560746012
6,6,68,74,0,92.7393552268455
4,4,93,53,0,84.39116392346136
2,8,50,78,1,94.28336168958857
1,8,88,58,0,76.56213302093502
4,7,68,42,1,72.429086601373
4,5,94,73,0,94.8513433555431
1,8,75,88,0,81.43143900513375
6,6,93,80,0,114.21802753443144
4,5,61,61,0,81.42432495862565
1,5,71,77,0,73.94544973262629
1,8,62,66,0,70.94417867072089
1,8,77,60,0,73.03882849192226
8,8,63,80,1,119.9413724717116
8,6,71,70,1,109.43882489329229
2,5,79,66,0,69.76123459499281
7,7,93,76,0,120.59349473347325
8,6,69,41,1,96.27299511751521
8,4,93,86,0,119.73521552084573
7,8,76,48,1,104.22640975583747
5,5,87,58,1,96.71010239827606
1,6,91,81,1,83.93091001450787
9,4,90,75,1,114.12079917724077
7,6,83,49,1,98.45653737654004
2,6,88,79,0,89.87855766208477
6,7,90,84,0,109.36025066262843
2,7,93,78,1,94.12539323150384
1,6,86,46,0,76.43648706874784
7,4,50,43,1,75.27288057597733
2,5,64,54,0,62.42483002044751
2,5,81,51,0,79.28302034286963
5,8,57,87,0,101.37700664002388
5,8,82,45,0,84.57007417250544
7,5,67,48,0,94.9438445850556
1,6,94,74,0,82.47615218240556
8,6,78,47,0,97.15845802477997
3,7,81,46,0,77.26184463518756
4,7,82,43,1,81.80945595308616
9,8,54,52,1,103.11254468555961
4,5,67,58,0,78.53201536182625
5,6,97,46,0,84.04501519961995
7,5,59,49,0,87.25346655898241
4,4,85,64,1,92.2720328373717
1,5,82,83,0,85.36530228025805
9,4,72,74,0,117.23962492758413
4,7,89,64,1,95.67131749183875
9,7,54,68,1,116.69707303969535
6,8,83,51,1,103.86261723103179
1,5,73,86,0,81.53909357907993
3,5,66,79,1,86.90270294524771
2,4,80,51,0,62.35966093767945
9,7,56,45,1,105.8100094453328
1,4,66,49,0,48.76568718903475
9,7,77,41,0,101.26080283715844
9,4,87,84,0,108.33184492175701
8,7,71,64,1,105.61798788320868
8,4,64,46,0,85.81433030776287
1,7,86,79,0,89.78362103814642
8,4,64,62,0,101.64054012202135
3,5,99,87,1,100.43032658078879
7,8,99,50,0,109.34684897564875
1,4,74,75,0,77.13811481690199
1,8,70,88,0,85.19667575812639
5,5,87,87,0,97.67810927893154
5,5,51,62,1,85.26043844966942
8,7,76,82,0,117.31053797413932
7,8,98,46,1,102.23772804584888
8,6,81,66,1,116.13523396464984
6,7,70,52,0,92.39905927151177
6,8,53,56,1,97.12521349947095
2,4,93,71,1,87.79461548583723
6,4,68,65,1,99.54921517557491
5,5,51,61,0,79.90335986063484
3,6,75,52,1,81.50892553685476
6,4,83,51,1,91.41129857877235
8,8,63,46,0,94.97750392189026
9,8,64,40,0,106.89124815381038
1,4,69,72,1,64.48115649236752
3,8,83,53,1,91.78379994577132
3,8,85,86,1,101.3972956227717
8,5,68,82,0,107.6498091117844
1,6,58,80,1,80.70788742032704
5,5,56,56,0,72.35195193824498
3,6,79,43,1,73.11988464026899
2,8,62,78,1,84.35430176743503
8,6,76,40,0,93.69300870907452
3,8,93,80,1,99.87931155919657
7,8,84,84,0,126.20559342819635
1,5,62,63,1,79.08508258248976
6,5,64,73,0,85.59003238625968
3,7,95,73,0,96.72161352382868
8,4,58,63,1,106.19331719538788
6,7,94,54,0,101.91492601195553
2,7,72,56,1,75.30943253454151
6,6,85,52,0,92.2795221892073
7,8,89,46,0,96.95862672611153
5,8,52,48,0,78.49867984420585
3,8,83,83,1,96.35017485666413
4,4,68,74,0,84.82605589182725
4,6,77,62,0,78.58599144347464
6,6,72,86,0,105.59932722885931
1,8,89,78,1,85.45709155450118
4,7,98,62,1,100.43408180895702
4,4,94,65,0,85.30290219528555
1,7,56,40,0,57.25290173937268
9,5,90,53,1,118.9079036418239
4,6,61,71,0,93.74723468052353
7,6,63,87,0,96.75997705489755
3,7,95,49,0,77.82902953063109
3,4,64,40,0,60.68456961443993
8,6,52,44,0,91.90163909190741
8,7,64,42,0,85.94822747922736
1,4,73,88,1,78.98953796599892
2,7,95,89,0,97.65178601328554
8,4,57,66,0,98.52444120763333
1,8,54,61,1,74.58809203210046
8,4,53,57,1,99.61837863444059
8,5,63,55,1,103.09297216557931
2,8,65,41,1,71.96827658315746
4,7,69,86,0,97.97869886663185
6,8,73,52,1,102.22381544862182
9,8,55,84,0,108.30338666717887
8,7,80,55,1,118.22166743485617
8,7,55,47,1,87.97758974559838
7,5,84,82,1,110.80419091547755
9,7,64,47,0,100.56619601674927
2,6,78,49,1,78.26306445544921
3,6,52,72,1,68.62366554600192
8,5,60,70,1,107.85937838029083
6,4,52,51,0,83.06197519707867
9,4,77,48,0,105.07259058014237
4,6,59,76,1,89.21335170751271
8,7,99,48,0,106.19582356522484
3,5,82,87,1,95.01925935553686
3,4,97,57,0,78.63662673236958
8,4,65,69,1,101.84086724635783
5,8,59,71,0,89.75373918764541
3,6,82,79,1,98.27188461014184
1,7,85,62,0,76.15807686636371
3,5,52,50,0,68.05793253795237
9,4,54,59,1,104.77007194850418
5,8,61,58,1,96.82169300573797
2,6,93,75,0,91.79106999077499
7,6,62,65,1,94.39141690066947
2,5,73,49,1,67.1284517479282
4,4,93,63,1,91.24312021254981
7,5,81,52,1,100.18661237256329
4,5,65,85,0,88.64954713090984
7,8,81,73,1,121.36011835494152
7,6,94,68,0,119.099741841453
1,7,86,75,0,83.23080977790866
6,6,85,46,1,95.92170516099105
9,6,70,69,1,121.74728127552166
2,8,96,56,0,73.47080122398282
3,7,61,87,1,95.94234470219205
5,4,70,52,1,89.89517912733758
9,7,70,63,0,108.28423001399445
4,4,92,70,0,84.46719710049017
1,7,55,66,0,67.57097194950111
4,5,58,89,1,96.59657283399041
6,7,50,60,1,89.4567385904227
5,8,61,83,0,111.28080638025475
1,4,63,40,0,49.50651809496027
4,6,55,54,1,74.73170324286716
6,8,50,42,1,86.53189340464694
4,4,71,45,1,81.33930318852245
9,4,83,53,0,104.48707124499116
5,6,60,77,1,100.92796960022001
8,5,52,72,1,102.24244702833421
9,8,91,77,0,134.23844223201758
5,6,55,47,1,84.80855513959222
6,6,55,65,0,96.23850784438805
1,5,69,54,1,69.52580316237585
7,8,70,53,0,102.62442018864392
4,6,51,87,0,86.43473720161386
2,5,75,59,0,69.5429479165522
5,8,80,87,1,120.23240297778015
3,7,75,58,1,93.29870973641982
6,4,81,72,1,97.56467200140462
8,5,59,75,1,111.44868033931907
7,4,72,63,0,93.94528099757386
3,7,55,49,1,71.51484265317569
8,6,72,89,1,124.52419847677724
2,6,77,73,0,87.30481466182704
9,8,98,75,0,130.15831236642097
4,5,79,86,0,95.10243775040483
1,5,63,75,0,73.97430589967581
8,8,86,55,1,112.50011913209549
7,4,81,54,0,96.360571503653
5,6,98,57,1,106.88232850227867
5,6,83,46,1,79.51420170349587
7,5,90,86,0,118.98626149270017
5,5,93,61,0,85.70472539214767
8,8,71,71,0,118.94163855272231
6,7,80,82,0,105.81487195063569
5,4,56,58,0,72.71164311196758
9,7,90,79,1,133.97634613544375
2,7,70,40,0,66.82085031571205
1,5,65,74,1,71.50406548519172
8,5,69,44,0,86.43500121415804
3,5,92,89,1,101.16259256254358
7,7,93,51,1,101.37956524914402
8,4,96,51,1,101.99263513538186
6,5,99,60,0,100.27810395210717
9,6,68,58,0,101.57064182872452
7,4,97,48,0,98.2326964501327
5,6,81,82,1,114.75071797941737
8,4,64,88,1,115.45722292549709
2,5,54,87,0,80.35075530992792
7,8,60,75,0,116.59048366417744
4,5,64,81,1,88.76199441311327
9,7,78,86,1,136.3561759759037
1,7,99,71,0,89.55428798956241
7,4,94,74,0,112.47158669586892
6,7,53,70,0,101.35873925366316
8,5,98,71,1,121.3028748297931
5,6,85,76,1,102.58535252200366
1,5,97,71,0,85.07286645610283
1,4,72,82,0,81.26421105856447
9,7,64,76,0,121.72656950746644
6,6,95,78,0,109.72251041159618
5,8,93,77,0,103.81902743193338
1,6,52,69,1,73.05681127055804
6,6,81,71,0,106.51115008783917
6,5,59,84,1,109.82175894929983
3,8,89,41,1,81.05161936462703
8,4,87,50,1,105.67686448063695
1,4,71,59,1,62.256108477570216
1,6,63,76,1,83.82475051502927
6,6,66,48,1,86.88345621637468
1,7,70,77,1,87.42627679785774
6,8,97,88,1,118.35347711304918
1,6,64,58,0,70.35707953217005
6,7,64,79,0,104.30917595011385
3,8,50,46,0,65.09321152191526
8,4,73,44,0,95.35678190540263
6,7,61,86,0,102.34819154097335
1,8,59,81,1,87.94777518722564
5,7,95,63,1,102.6294426230964
8,6,91,87,1,119.19476437185168
3,5,91,80,1,92.38791879759532
6,4,80,46,1,87.84792645656358
5,6,60,50,0,86.8409451187429
6,6,65,48,0,90.00571815264612
1,8,58,88,1,95.51930706161072
7,7,96,69,0,120.56817608014929
9,4,63,80,0,109.22624597704544
2,6,68,42,0,62.45756570120585
5,8,80,61,0,93.44360037834731
4,4,58,79,0,81.54244697349462
6,7,85,59,1,94.7925264533177
6,6,88,71,0,103.82626140991579
2,6,75,87,0,81.57217203144445
2,6,57,46,1,66.92914059232835
4,4,73,46,1,88.47885404781493
1,4,57,59,1,62.05327451834645
9,4,68,64,1,111.37387002814035
7,4,96,84,1,123.33324192904641
7,8,97,74,1,123.50145645982953
3,5,79,83,1,96.66242093971148
3,8,71,63,1,86.9879878315596
1,6,58,79,0,72.74061012469384
3,8,93,52,1,85.09994738906086
3,7,97,87,1,110.83022504444703
4,4,53,78,0,74.19254171692953
4,7,86,43,1,91.15544169191101
3,7,57,51,1,69.58150807627378
8,6,50,56,1,104.81303637038326
8,4,77,40,1,94.3309123689391
1,7,55,56,0,57.3406565593346
7,6,96,41,0,99.19649322539819
2,4,85,45,1,75.64383767537888
1,5,60,83,0,72.30960675948232
3,6,54,50,0,71.80305274339467
4,8,99,82,0,95.27457752665325
6,4,73,57,0,81.797018551267
5,7,96,79,0,113.76204465234365
4,7,67,64,0,84.98165362901041
8,8,69,78,1,111.38893336775577
4,8,77,67,1,94.10566909779003
2,7,62,85,0,80.4829976373746
3,4,54,55,0,65.87019134263538
6,6,79,51,0,89.34624508096176
8,8,50,80,1,116.89465864469081
8,8,71,68,1,115.95266974193713
9,8,67,62,1,123.89869627518509
7,5,95,60,1,110.62274299859834
2,4,54,55,1,68.98835805596794
8,4,80,87,1,126.32578561947261
7,4,55,80,0,97.55615624785209
8,4,76,84,1,111.49061278320757
3,4,74,65,1,88.73485162316125
7,7,78,76,1,116.07920874054057
9,8,77,61,0,115.29675603949464
3,7,65,49,1,74.83335039234882
6,5,61,46,0,78.2157233344821
2,6,69,48,0,70.93361169385422
2,8,67,64,1,88.02327899068804
5,5,83,85,1,111.3191170287333
5,7,72,54,1,96.56480802722737
7,6,94,52,0,104.0451476862988
2,5,76,81,1,88.95761365039078
7,6,98,85,0,118.0231015783951
5,5,66,65,0,93.35161924970777
6,7,97,60,1,106.23139564754783
8,6,70,62,1,110.84989606940374
4,5,99,83,1,102.17993501022877
7,7,89,67,0,105.90350481574775
6,8,80,77,1,112.31922716071387
2,7,52,51,0,61.08030811636418
8,7,66,63,1,114.2892591273915
9,8,99,52,0,109.95982874227485
5,7,75,79,1,106.49614811690536
4,8,72,87,1,106.7625404842109
6,8,55,41,0,73.9460021084016
8,8,77,78,0,115.89488089738195
3,5,57,51,1,73.8784976902407
1,6,94,78,0,86.34363996647035
4,5,57,53,0,72.57846395699916
4,8,68,69,0,94.28444102240358
1,6,87,80,0,82.5534187138198
9,6,78,89,1,129.9682645603753
3,8,72,82,0,94.85826934493276
5,6,96,87,1,118.93499814367084
6,6,81,58,1,96.92140998792233
8,5,59,70,1,105.26589063740852
6,6,76,82,0,102.45551754135393
3,8,98,89,1,108.23901141929034
6,4,50,82,1,106.13117129039883
1,4,88,64,1,79.26362659664912
4,4,78,43,1,72.2445512741558
6,8,94,89,1,120.69776517205663
7,4,52,52,0,86.463836121382
3,5,96,75,1,91.76746109533615
9,8,86,81,0,123.67329979592621
7,8,80,76,1,124.72479833087074
1,8,60,42,1,61.93312185763406
2,6,71,55,0,75.57333408014694
1,6,67,65,0,75.87661594765468
9,6,84,79,1,123.03268954415518
9,7,55,78,1,115.05018721721429
7,5,52,58,1,93.21933956759418
3,8,54,85,1,89.25686139663188
5,8,58,54,1,91.00516939251372
4,6,77,71,0,89.57174044073307
7,8,68,88,1,122.20290007943152
9,8,77,60,1,126.0847172811641
2,4,76,40,0,64.8874249038516
8,8,62,45,0,99.54619887706177
9,7,87,66,1,113.2697579351604
9,6,92,62,0,117.81687991051187
7,5,70,86,0,117.61313830352275
9,5,76,70,0,97.74738741843241
9,4,95,51,1,115.44691271487812
3,5,55,60,1,75.70320712621768
4,5,87,41,1,77.35102498488527
2,6,98,44,0,77.40564291955977
3,6,60,48,1,82.54852950303665
5,7,96,59,1,106.17615364418876
5,4,90,85,0,100.64404024369237
6,5,66,57,1,88.58265087795921
7,7,88,61,0,106.62313816894772
7,4,56,47,0,87.66584646190793
1,5,79,73,0,73.26473486883137
2,5,70,48,0,63.54808504174601
9,6,50,46,1,114.110001249192
2,8,74,69,1,93.09325972979863
6,4,81,57,1,101.55064339196815
1,5,57,66,0,57.798570469705936
3,4,54,55,1,68.1640566035327
2,7,79,60,1,83.07340819727119
3,7,57,44,0,63.094312210574245
5,8,98,68,0,112.40198649444648
6,5,68,86,1,115.45156153295324
9,6,93,76,0,120.23227331307973
4,5,79,82,1,108.61959303303743
7,4,64,61,0,92.6787395164003
6,7,85,53,0,108.94694858694524
2,4,93,58,1,80.62343065262519
8,8,76,74,0,118.68096375164211
7,7,62,63,0,106.09951720584779
7,6,63,81,0,112.78816674903905
8,7,86,45,1,109.85366033067946
1,5,97,42,1,69.39429840278082
1,5,79,73,1,82.7706634999656
8,7,88,84,0,118.31907914061944
4,8,96,89,0,110.06066859432057
5,5,62,41,0,68.55346233751001
8,5,65,54,0,87.5955917995985
5,6,93,76,1,108.15213382069722
4,7,56,54,1,89.11138945335836
6,5,97,71,0,109.22902320798029
5,8,76,60,1,98.39043852137196
7,4,94,56,1,112.93494849087749
7,7,84,73,1,112.85469304576714
4,6,64,71,0,77.1108366910099
5,5,77,89,1,96.68949352899519
3,8,84,86,1,98.29404529702141
4,7,56,62,1,90.88312371631115
4,8,99,74,1,104.52598658266307
3,8,95,76,1,104.80479320928652
5,6,99,82,0,115.93141691791989
5,7,95,80,1,106.99951518711097
7,5,69,76,1,111.09249865897945
4,6,81,72,0,94.9948153632786
4,5,87,64,1,88.79631005763449
9,4,89,85,0,128.97105462622542
6,8,81,76,0,106.86146472225262
4,4,75,79,0,88.08123509543495
2,8,88,60,0,92.95806609208987
6,6,69,85,1,112.8138337118336
2,5,67,87,1,93.22645274842749
5,5,99,77,0,109.97446465760919
6,6,64,79,1,102.44763000270392
4,7,71,73,0,98.0491054852684
3,4,71,58,1,75.79052942501164
7,4,70,66,1,99.27688305330851
2,5,51,48,0,57.94000013845932
6,5,89,44,1,90.58967582527522
4,5,92,44,0,83.71078216328581
6,6,67,64,1,100.43605327572527
4,7,72,65,1,90.64387792691443
4,4,62,58,1,83.9725251657741
4,8,90,69,0,96.12408781306827
9,6,58,75,0,110.25964814817662
7,4,98,87,0,116.14341942450773
3,7,56,87,1,96.61730177833108
3,6,90,55,0,83.44923824688709
6,4,50,46,0,74.18375408873585
6,6,51,57,0,90.03555603719701
4,4,53,60,1,77.78802924460173
9,4,63,70,1,108.62507755695641
4,7,81,40,1,75.95989175616324
9,8,85,42,1,117.4158924049951
4,7,51,70,0,84.36195038097003
2,4,89,64,1,82.75436179255257
2,6,99,47,0,80.42901457849759
5,7,63,40,1,80.51296884201092
4,8,69,46,0,72.82800375762936
7,4,74,46,0,88.54890351107609
5,7,91,47,1,96.33980776040147
6,7,98,58,0,101.08575466919814
4,7,57,56,0,86.46868789038083
2,7,77,50,0,59.66916716139321
9,6,95,86,0,134.10028318949892
7,8,70,80,1,120.95576825182113
4,8,72,88,1,108.88385388850229
3,4,81,50,0,55.620492252654515
3,5,57,77,1,92.01944391635134
9,6,80,80,0,115.86782944682058
5,4,86,89,0,100.76154010808307
3,4,65,41,1,67.14703667604965
5,7,89,43,0,89.23709017325987
2,5,91,89,1,99.99714021096274
4,5,76,67,0,90.76420277159647
2,6,89,72,1,93.77926755039259
2,5,90,50,1,78.26463602106563
8,4,67,42,0,91.17961329528795
1,5,84,79,1,79.24623142088878
7,5,98,44,0,92.6448659659049
5,8,64,60,1,99.67730111837416
8,4,76,61,0,105.4860474336434
1,5,66,76,1,81.4189970822221
7,5,89,50,1,99.12791619171736
5,7,51,83,1,105.35246065971847
4,5,98,61,0,84.09377773759822
7,5,99,80,1,125.08679904931137
2,8,80,52,0,74.69564599377055
1,4,86,42,1,73.22085203170316
1,6,90,52,1,67.39278953967258
1,4,90,67,0,82.31702022959261
5,7,83,50,1,92.0926783541827
7,4,83,50,0,91.00260371994129
2,5,52,60,0,66.57419409492798
8,7,66,60,0,100.31460543599651
4,4,63,46,0,69.53835499348847
3,7,63,56,0,72.21186867364574
8,6,95,87,1,125.49468234510407
2,4,87,53,0,73.03442975150286
3,5,84,72,1,86.69217252348243
3,7,50,50,0,65.1590288249726
1,8,97,52,0,69.23604375126794
6,7,78,40,1,89.8803466001933
2,8,53,73,1,89.95801014861962
1,5,82,48,0,59.37033179948515
2,6,66,52,0,64.14183367406379
6,8,77,76,1,113.06960973240767
4,6,99,69,1,99.34601783100237
6,7,75,80,0,117.64077216674825
9,5,57,84,0,113.2873601766187
8,8,83,76,0,120.57609173108686
1,7,67,86,1,91.81884392399661
8,4,80,46,0,99.62288932931425
9,7,76,53,1,114.4664379077869
6,6,65,87,1,109.19436256656999
5,5,59,45,0,85.32014268189629
6,5,89,73,0,102.70119862342867
6,7,61,55,1,92.5915494778576
9,4,71,76,0,109.0707550585299
4,6,65,75,0,80.36598398646622
2,7,61,85,1,93.9080787611858
9,7,60,45,0,87.75965801449587
2,5,69,47,1,69.1713857954754
9,6,50,63,1,107.47569682864308
2,4,76,42,0,72.99982596115724
8,5,52,43,1,82.94174385643186
9,7,61,71,1,113.29448356507821
9,5,79,40,0,98.01951770659176
9,5,58,73,1,112.91235331265416
2,8,86,84,0,91.05227704594978
4,5,50,48,1,73.59506045298916
7,5,91,51,1,96.50218635565129
2,6,98,49,1,82.6859643949747
1,5,53,49,1,48.79257328961211
3,4,64,89,1,91.57115322061372
4,7,76,83,1,100.29821652868213
8,6,57,87,1,122.68143971378318
6,5,72,62,0,101.37655535316652
2,4,64,45,1,63.04473915624821
9,7,76,63,0,120.25362964570715
2,6,80,63,1,80.91941859684795
5,4,88,60,1,89.56936738435455
4,5,96,81,0,108.02951816092809
7,8,57,70,0,105.70388222367002
8,8,79,86,0,122.72219261304907
5,6,91,80,1,112.73588737549323
5,4,67,69,0,88.97107517565082
2,7,53,73,1,81.05390296029242
8,4,96,57,1,103.66782586346001
2,8,92,51,0,77.74731631419365
6,6,71,74,1,108.41627711729237
8,5,52,46,0,87.98614287156595
6,4,64,80,0,101.71162880565193
4,8,84,79,0,102.61827511933394
4,7,96,64,0,90.40931840957296
6,6,87,45,1,89.00414021083938
4,5,82,40,1,78.81410750034915
8,4,63,85,0,106.77885775947706
9,7,97,55,0,117.28160904810842
1,5,50,87,1,74.90931170618634
4,8,98,43,1,88.82303837122562
4,8,75,68,0,97.76534858797456
2,7,57,77,1,85.34101484313949
6,8,99,86,1,120.18636467286353
3,6,65,67,1,85.08820904367509
7,7,87,61,1,117.4945562150084
5,8,59,47,0,83.66893344137361
4,4,91,71,1,98.76475404712565
5,8,86,72,0,99.03882731736279
